42.430549, -71.14648
42.430528, -71.14642
42.430518, -71.146382
42.430497, -71.146312
42.430494, -71.146275
42.430475, -71.146205
42.430469, -71.146167
42.43046, -71.146121
42.430448, -71.146074
42.430442, -71.146021
42.43043, -71.145977
42.43042, -71.14593
42.430412, -71.145878
42.430404, -71.14584
42.430394, -71.1458
42.430388, -71.145758
42.430379, -71.14571
42.430365, -71.145667
42.430348, -71.145622
42.430336, -71.145583
42.430321, -71.145547
42.430307, -71.145515
42.430294, -71.145482
42.430247, -71.145435
42.430195, -71.145396
42.430161, -71.14538
42.430137, -71.145299
42.430104, -71.145303
42.430074, -71.145301
42.430037, -71.145302
42.429999, -71.145313
42.42995, -71.145323
42.429909, -71.145328
42.429881, -71.145324
42.429849, -71.145331
42.429804, -71.145325
42.429761, -71.145304
42.429711, -71.145275
42.42968, -71.145266
42.429659, -71.14519
42.429626, -71.145185
42.42959, -71.145176
42.429562, -71.145174
42.429513, -71.145155
42.429492, -71.145124
42.429467, -71.145106
42.429441, -71.145092
42.429412, -71.145072
42.429384, -71.145055
42.429355, -71.145039
42.429326, -71.145019
42.429293, -71.145006
42.429263, -71.144989
42.42923, -71.144966
42.429201, -71.144951
42.429174, -71.14494
42.429147, -71.144907
42.429114, -71.144895
42.42908, -71.144886
42.429047, -71.144878
42.429014, -71.144875
42.428977, -71.144868
42.428937, -71.144842
42.428905, -71.144838
42.428872, -71.14483
42.428838, -71.144824
42.4288, -71.14482
42.428765, -71.144821
42.428728, -71.144808
42.428699, -71.144815
42.428662, -71.144821
42.428622, -71.144825
42.428591, -71.144826
42.428557, -71.144829
42.428522, -71.144836
42.428481, -71.144842
42.428447, -71.14485
42.428413, -71.144859
42.428378, -71.144866
42.428346, -71.14487
42.428299, -71.144874
42.428262, -71.144884
42.428231, -71.144896
42.428202, -71.144911
42.428171, -71.144925
42.428136, -71.144934
42.428105, -71.144941
42.428074, -71.144942
42.428041, -71.144948
42.428005, -71.144955
42.427976, -71.144963
42.427949, -71.14497
42.427919, -71.144971
42.427886, -71.144976
42.427858, -71.144981
42.427821, -71.144982
42.427786, -71.144984
42.42775, -71.144991
42.427717, -71.145012
42.427686, -71.145026
42.427656, -71.145051
42.427625, -71.145067
42.427589, -71.145088
42.427556, -71.145107
42.427518, -71.145125
42.427483, -71.14514
42.42745, -71.145148
42.427417, -71.145148
42.427387, -71.145146
42.427359, -71.145148
42.427329, -71.145156
42.427301, -71.145158
42.42725, -71.145169
42.42722, -71.14517
42.427172, -71.145179
42.427113, -71.145177
42.427085, -71.145169
42.427034, -71.145158
42.426989, -71.145142
42.426944, -71.145128
